County_Name,State_Name,year,AQI,PRESS,TEMP,RH_DP,NO,CO,so2,Ozone,PM10,WIND,LEAD,Disasters_By_Count
ELKHART,INDIANA,1995,59.67,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
ERIE,'NEW YORK',2018,43.1,373.24,55.149074,373.24,9.59,0.23,0.38,0.03,14.28,98.9,0.13,14
ERIE,PENNSYLVANIA,2006,49.02,320.95214,55.149074,156.735362,10.53,0.35,8.18,0.04,15.34,97.560398,0.13,4
FLOYD,INDIANA,2008,62.86,993.81,55.72,431.66,12.81,0.73,4.54,0.03,23.230241,97.560398,0.124122,9
FRANKLIN,OHIO,2003,64.73,320.95214,55.149074,156.735362,12.81,0.51,3.41,0.03,24.68,97.560398,0.01,22
GREENVILLE,'SOUTH CAROLINA',1987,52.45,320.95214,55.149074,156.735362,12.81,0.73,3.45,0.03,36.41,97.560398,0.07,8
HAMILTON,OHIO,1999,77.1,320.95214,55.149074,156.735362,22.23,0.72,5.54,0.03,26.82,97.560398,0.01,14
HAMILTON,TENNESSEE,1986,57.52,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,41.86,97.560398,0.1,2
HAMPSHIRE,MASSACHUSETTS,2002,47.51,976.23,50.92,449.87,6.74,0.73,2.87,0.03,12.29,97.560398,0.13,10
HAMPSHIRE,MASSACHUSETTS,2005,48.31,974.4,46.98,510.69,4.79,0.73,3.22,0.04,12.55,97.560398,0.13,6
HAWAII,HAWAII,2004,63.26,173.36,60.95,127.39,12.81,0.73,19.33,0.02,23.230241,41.54,0.124122,50
HIDALGO,TEXAS,2012,44.02,76.99,75.77,76.52,12.81,0.73,4.19,0.03,22.61,76.99,0.13,23
HIDALGO,TEXAS,2013,40.89,76.18,73.96,75.17,12.81,0.73,4.19,0.02,32.67,76.18,0.13,5
HURON,MICHIGAN,2000,43.6,101.4,46.42,83.07,12.81,0.73,4.19,0.03,23.230241,101.4,0.124122,12
IDAHO,IDAHO,2017,46.73,371.3,49.11,232.47,12.81,0.73,4.19,0.04,23.230241,92.05,0.124122,2
INYO,CALIFORNIA,2011,107.46,394.49,60.32,157.3,12.81,0.73,4.19,0.05,24.46,111.1,0.13,16
JEFFERSON,KENTUCKY,2007,72.67,1002.99,61.35,385.47,16.03,0.6,4.85,0.03,23.54,97.560398,0.13,23
JEFFERSON,TEXAS,2000,74.96,87.44,69.65,81.48,6.77,0.73,4.67,0.03,23.230241,87.44,0.124122,15
JOHNSON,INDIANA,2004,49.12,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,3
JOHNSTON,'NORTH CAROLINA',2005,58.67,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
KANAWHA,'WEST VIRGINIA',2006,54.18,320.95214,55.149074,156.735362,12.81,0.73,8.35,0.03,21.8,97.560398,0.13,23
KENNEBEC,MAINE,1990,41.28,102.88,55.149074,102.88,12.81,0.73,4.26,0.03,24.25,102.88,0.13,1
KENNEBEC,MAINE,2005,27.69,113.03,55.149074,113.03,12.81,0.73,4.19,0.03,15.29,113.03,0.13,2
KING,WASHINGTON,2012,44.39,242.21,50.83,164.21,12.81,0.32,0.96,0.02,10.68,91.64,0.04,1
KNOX,TENNESSEE,2003,60.55,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.95,97.560398,0.04,21
KNOX,TENNESSEE,2008,49.88,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,20.59,97.560398,0.03,19
'LA PAZ',ARIZONA,2008,56.66,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,5
LAFAYETTE,LOUISIANA,2005,51.33,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
LAFOURCHE,LOUISIANA,2015,36.56,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,5
LAKE,INDIANA,1991,67.69,320.95214,52.3,50.83,21.89,0.79,7.85,0.03,34.04,97.560398,0.07,7
LAKE,OHIO,1985,80.09,320.95214,55.149074,156.735362,12.81,1.75,14.22,0.03,23.230241,97.560398,0.124122,1
LAWRENCE,PENNSYLVANIA,1993,50.68,320.95214,55.149074,156.735362,21.47,0.77,8.26,0.02,30.53,97.560398,0.13,6
LEE,FLORIDA,2003,39.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,17.83,97.560398,0.13,14
LEHIGH,PENNSYLVANIA,2012,38.16,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,13.28,97.560398,0.13,28
LINCOLN,MISSOURI,2015,40.99,91.25,55.149074,91.25,12.81,0.73,4.19,0.03,23.230241,91.25,0.124122,12
MACON,ILLINOIS,1981,39.58,115.45,55.149074,115.45,12.81,0.73,6.47,0.02,23.85,115.45,0.19,5
MARION,INDIANA,1989,88.14,320.95214,50.41,50.41,22.87,0.85,8.91,0.03,36.07,97.560398,0.36,14
MEIGS,TENNESSEE,2001,64.73,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
MEIGS,TENNESSEE,2006,48.34,320.95214,55.149074,156.735362,12.15,0.73,3.96,0.04,23.230241,97.560398,0.124122,10
MENDOCINO,CALIFORNIA,1999,35.07,320.95214,55.149074,156.735362,9.19,0.59,4.19,0.02,21.23,97.560398,0.13,1
MERCER,PENNSYLVANIA,2017,50.17,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,23
MONTCALM,MICHIGAN,1991,82.26,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,6
MORGAN,INDIANA,2008,42.59,320.95214,55.149074,156.735362,12.81,0.73,3.75,0.04,23.230241,97.560398,0.124122,51
MORRIS,'NEW JERSEY',1988,66.99,320.95214,55.149074,156.735362,15.95,1.86,8,0.03,23.230241,97.560398,0.124122,2
NAVAJO,ARIZONA,2005,48.67,101.72,55.85,71.5,12.81,0.73,4.19,0.04,13.37,101.72,0.13,13
NORFOLK,MASSACHUSETTS,2009,35.66,989.55,48.78,368.44,5.12,0.73,4.19,0.03,23.230241,97.560398,0.124122,24
NORFOLK,MASSACHUSETTS,2017,37.07,992.6,51.61,371.45,3.72,0.73,4.19,0.04,23.230241,97.560398,0.124122,23
OKALOOSA,FLORIDA,2013,33.18,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,14.68,97.560398,0.13,9
ONONDAGA,'NEW YORK',1997,35.08,404.27,48.08,266.3,12.81,0.62,2.4,0.02,20.79,105.51,0.13,2
ONONDAGA,'NEW YORK',2002,44.57,406.04,50.44,270.39,12.81,0.5,2.81,0.03,23.230241,107.81,0.124122,11
ONONDAGA,'NEW YORK',2011,35.17,402.55,50.86,268.75,12.81,0.35,0.87,0.03,23.230241,104.09,0.124122,44
ORANGE,TEXAS,1981,41.93,83.83,66.85,78.17,12.63,0.73,1.68,0.03,23.230241,83.83,0.124122,5
OSWEGO,'NEW YORK',2009,35.12,1001.47,55.149074,1001.47,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,10
PAGE,VIRGINIA,2005,52.74,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
PAULDING,GEORGIA,2006,57.06,972.41,60.34,367.22,3,0.32,4.19,0.04,23.85,97.560398,0,6
PIMA,ARIZONA,2007,55.43,320.95214,70.48,57.44,13.42,0.4,0.92,0.03,27.25,97.560398,0.13,63
PINAL,ARIZONA,2008,111.99,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,66.58,97.560398,0.13,11
POLK,FLORIDA,1995,44.44,320.95214,55.149074,156.735362,12.81,0.73,3.48,0.03,19.36,97.560398,0.13,20
PORTAGE,OHIO,1996,59.1,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,17
POSEY,INDIANA,1991,56.52,320.95214,49.75,49.75,9.09,0.64,11.25,0.04,27.64,97.560398,0.13,3
'PRINCE WILLIAM',VIRGINIA,1996,42.2,320.95214,55.149074,156.735362,9.5,0.73,4.19,0.03,19.81,97.560398,0.13,17
PULASKI,ARKANSAS,1980,52.95,320.95214,55.149074,156.735362,5.69,0.73,0.69,0.03,23.230241,97.560398,0.124122,24
PUTNAM,TENNESSEE,1995,34.27,320.95214,55.149074,156.735362,12.81,0.73,2.78,0.04,23.97,97.560398,0.13,9
ROANOKE,VIRGINIA,2007,42.6,320.95214,55.149074,156.735362,8.57,0.73,1.95,0.04,23.230241,97.560398,0.124122,8
ROCK,WISCONSIN,1984,78.05,320.95214,47.24,47.24,13.32,0.73,3.96,0.03,23.230241,97.560398,0.124122,7
ROCK,WISCONSIN,1992,42.49,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,5
ROCKINGHAM,'NORTH CAROLINA',1998,65.62,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,35
'SAN JUAN',UTAH,1996,52.81,95.09,54.48,69.64,12.81,0.73,4.19,0.05,23.230241,95.09,0.124122,3
SANGAMON,ILLINOIS,1998,56.66,101.73,55.149074,101.73,12.81,0.63,6.39,0.03,25.47,101.73,0.13,15
SARATOGA,'NEW YORK',1985,39.35,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
SCHOOLCRAFT,MICHIGAN,2004,37.38,402.77,41.62,252.71,12.81,0.73,4.19,0.03,23.230241,102.98,0.124122,4
SIMPSON,KENTUCKY,2010,52.35,320.95214,58.55,58.55,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
'ST. JOSEPH',INDIANA,2007,54.32,96.65,51.48,79.38,9.23,0.73,4.19,0.03,20.32,96.65,0.13,8
'ST. LUCIE',FLORIDA,2018,35.18,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
SUMTER,GEORGIA,2014,37.97,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
TANEY,MISSOURI,2016,30.25,104.36,55.149074,104.36,12.81,0.73,4.19,0.03,23.230241,104.36,0.124122,16
TARRANT,TEXAS,2004,61.22,170.5,65.53,122.38,11.36,0.39,4.19,0.03,19.24,87.47,0.13,62
TAYLOR,WISCONSIN,2014,38.06,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
UNION,'NEW JERSEY',1997,60.01,320.95214,55.149074,156.735362,34.11,1.22,5.96,0.02,28.98,97.560398,0.13,10
VILAS,WISCONSIN,1999,38.41,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,10.7,97.560398,0.13,13
WASHINGTON,MARYLAND,1984,37.44,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,1
WASHINGTON,OHIO,2004,35.13,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,24.58,97.560398,0.01,6
WASHINGTON,'RHODE ISLAND',2007,49.94,320.95214,50.94,50.94,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
WAYNE,'NEW YORK',2004,34.53,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
WEBB,TEXAS,2006,49.3,76.2,75.66,76.02,12.81,0.52,4.19,0.02,36.17,76.2,0.01,11
'WEST BATON ROUGE',LOUISIANA,1989,54.27,320.95214,55.149074,156.735362,15.37,0.73,6.25,0.02,28.88,97.560398,0.06,4
WINNEBAGO,ILLINOIS,2015,37.48,94.95,55.149074,94.95,12.81,0.73,4.19,0.03,23.230241,94.95,0.124122,9
WOOD,'WEST VIRGINIA',1991,74.95,320.95214,55.149074,156.735362,12.81,0.73,14.08,0.03,27.02,97.560398,0.01,3
ALACHUA,FLORIDA,2017,38.62,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,22
BERKS,PENNSYLVANIA,2017,46.51,320.95214,55.149074,156.735362,12.81,0.73,0.58,0.03,23.85,97.560398,0.01,71
BLOUNT,TENNESSEE,2009,49.66,95.5,54.82,80.19,0.72,0.21,1.63,0.04,23.230241,95.5,0.124122,21
BOLIVAR,MISSISSIPPI,2014,36.66,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,10
BOONE,INDIANA,2013,45.79,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,15
BURLINGTON,'NEW JERSEY',1991,62.26,320.95214,55.149074,156.735362,12.81,1.27,8.92,0.03,23.230241,97.560398,0.124122,10
BUTTE,IDAHO,2009,41.09,93.72,39.55,70.58,12.81,0.73,4.19,0.04,23.230241,93.72,0.124122,7
CACHE,UTAH,2001,42.75,320.95214,55.149074,156.735362,12.81,0.78,4.19,0.04,32.44,97.560398,0.13,1
CALCASIEU,LOUISIANA,2010,50.23,320.95214,55.149074,156.735362,6.62,0.73,3.36,0.03,23.230241,97.560398,0.124122,23
CARROLL,INDIANA,2005,57.76,320.95214,51.42,64.45,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,6
CARROLL,INDIANA,2008,43.46,99.71,49.67,81.83,12.81,0.73,4.19,0.03,23.230241,99.71,0.124122,8
CASS,'NORTH DAKOTA',1997,35.91,320.95214,55.149074,156.735362,8.38,0.73,1.09,0.03,18.03,97.560398,0.13,27
CHEMUNG,'NEW YORK',2004,34.72,388.28,48.96,257.2,12.81,0.73,3.33,0.02,23.230241,88.85,0.124122,5
CLINTON,IOWA,2000,43.32,320.95214,55.149074,156.735362,12.81,0.73,4.48,0.03,22.66,97.560398,0.13,11
CLINTON,MISSOURI,2017,43.97,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,14
COLBERT,ALABAMA,1995,31.72,320.95214,55.149074,156.735362,12.81,0.73,3.07,0.03,22.19,97.560398,0.13,16
COLLETON,'SOUTH CAROLINA',2006,45.45,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,49
COLLETON,'SOUTH CAROLINA',2015,34.65,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,45
COWETA,GEORGIA,2006,57.65,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,10
'CROW WING',MINNESOTA,2018,30.3,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,18
DAUPHIN,PENNSYLVANIA,2010,49.67,320.95214,55.149074,156.735362,9.8,0.17,4.19,0.03,16.8,97.560398,0.13,18
DAVIDSON,TENNESSEE,1981,65.43,320.95214,55.149074,156.735362,12.81,2.11,11.47,0.02,23.85,97.560398,0.27,3
DAVIDSON,TENNESSEE,1991,51.93,320.95214,55.149074,156.735362,9.13,1.17,15.76,0.02,34.49,97.560398,0.1,10
DENALI,ALASKA,2006,33.58,88.38,27.83,68.29,12.81,0.73,4.19,0.03,23.230241,88.38,0.124122,1
'DONA ANA','NEW MEXICO',1987,95.46,320.95214,55.149074,156.735362,12.81,1.02,9.86,0.03,36.63,97.560398,0.2,2
DORCHESTER,MARYLAND,2004,46.23,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,5
DOUGLAS,COLORADO,2018,56.09,92.66,51.37,78.8,12.81,0.73,4.19,0.04,23.230241,92.66,0.124122,14
EDGECOMBE,'NORTH CAROLINA',2010,44.93,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
'EL PASO',TEXAS,1992,107.42,101.5,65.02,81.64,25.96,1.26,11.4,0.02,31.62,101.5,0.15,6
ELK,PENNSYLVANIA,1994,42.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
ERIE,PENNSYLVANIA,1996,50.15,320.95214,55.149074,156.735362,13.67,0.73,6.93,0.04,18.05,97.560398,0.13,36
ESCAMBIA,FLORIDA,2001,60.76,320.95214,55.149074,156.735362,8.71,0.73,3.17,0.03,20.53,97.560398,0.13,26
FORSYTH,'NORTH CAROLINA',2004,59.99,86.29,59.48,71.51,11.24,0.57,3.44,0.03,21.29,86.29,0.13,6
FRANKLIN,'NEW YORK',2007,27.67,386.69,41.02,280.37,12.81,0.73,0.91,0.03,12.87,102.19,0.13,14
FREDERICK,VIRGINIA,2000,46.18,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,12
GALVESTON,TEXAS,1990,52.54,83.33,71.66,79.51,12.81,0.73,6.7,0.03,24.09,83.33,0.02,5
GRANVILLE,'NORTH CAROLINA',1992,61.74,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
GRANVILLE,'NORTH CAROLINA',1997,50.02,320.95214,55.149074,156.735362,12.81,0.44,4.19,0.04,18.25,97.560398,0.13,4
GWINNETT,GEORGIA,1999,75.38,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,24
HAMILTON,INDIANA,2001,64.1,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,11
HANCOCK,KENTUCKY,2017,40.61,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
HARRISON,MISSISSIPPI,2015,40.16,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,16
HARTFORD,CONNECTICUT,1990,48.64,320.95214,53.16,53.16,17.05,0.8,5.58,0.03,20.44,97.560398,0.03,3
HUNTINGTON,INDIANA,2012,45.25,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,22
IMPERIAL,CALIFORNIA,2012,62.43,202.89,75.63,151.33,11.29,0.41,0.47,0.03,41.43,101.07,0.02,10
INGHAM,MICHIGAN,2007,48.39,395,50.22,308.39,12.81,0.73,4.19,0.04,23.230241,98.03,0.124122,18
JACKSON,INDIANA,2003,59.56,320.95214,53.55,62.26,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,5
JERSEY,ILLINOIS,1999,58.95,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,3
JESSAMINE,KENTUCKY,2008,39.77,320.95214,56.6,56.6,12.81,0.73,4.91,0.04,23.230241,97.560398,0.124122,12
KENT,DELAWARE,1993,49.45,320.95214,55.149074,156.735362,12.81,0.73,9.28,0.03,26.12,97.560398,0.13,4
KENT,MARYLAND,2008,56.81,104.94,58.44,89.65,12.81,0.73,4.19,0.04,23.230241,104.94,0.124122,9
KNOX,MAINE,1995,28.53,108.33,55.149074,108.33,12.81,0.73,4.19,0.04,14.87,108.33,0.13,1
LATIMER,OKLAHOMA,1998,56.85,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,19
LINN,IOWA,1998,39.79,320.95214,55.149074,156.735362,12.81,0.46,2,0.03,24.82,97.560398,0.13,16
LITCHFIELD,CONNECTICUT,2018,38.41,396.72,48.22,224.99,12.81,0.16,0.11,0.04,8.72,116.91,0.13,32
LYCOMING,PENNSYLVANIA,1988,47.56,320.95214,55.149074,156.735362,12.81,0.73,9.04,0.02,23.230241,97.560398,0.124122,9
MACON,ILLINOIS,2011,49.22,102.26,55.149074,102.26,12.81,0.73,1.68,0.03,23.85,102.26,0.08,10
MARION,INDIANA,1991,73.48,996.79,56.08,405.01,18.08,0.92,8.04,0.03,32.71,97.560398,0.3,7
MASON,MICHIGAN,2000,48.23,93,46.96,77.66,12.81,0.73,4.19,0.03,23.230241,93,0.124122,4
MAYES,OKLAHOMA,2016,38.73,320.95214,60.92,61.67,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,11
MEADE,'SOUTH DAKOTA',2016,33.94,114.18,53.72,94.02,12.81,0.73,4.19,0.03,13.05,114.18,0.13,64
MEDINA,OHIO,1993,59.68,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,3
MERCED,CALIFORNIA,1995,70.64,320.95214,62.22,62.22,12,0.73,4.19,0.04,38.73,97.560398,0.13,2
MESA,COLORADO,2008,50.24,85.6,52.64,70.04,12.81,0.42,4.19,0.04,32.62,85.6,0.13,10
'MILLE LACS',MINNESOTA,2003,38.43,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
MILWAUKEE,WISCONSIN,1993,48.16,1017.41,47.08,239.36,20.91,0.64,2.9,0.03,25.21,97.560398,0.04,1
MOBILE,ALABAMA,2008,37.68,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,22.29,97.560398,0.13,26
MONMOUTH,'NEW JERSEY',2002,42.93,320.95214,55.149074,156.735362,12.81,0.67,4.19,0.04,23.230241,97.560398,0.124122,18
NAPA,CALIFORNIA,1998,33.7,320.95214,55.149074,156.735362,12.45,0.71,4.19,0.02,16.43,97.560398,0.13,1
'NEW HANOVER','NORTH CAROLINA',2012,37.3,320.95214,55.149074,156.735362,12.81,0.73,1.2,0.03,23.230241,97.560398,0.124122,12
NORFOLK,MASSACHUSETTS,2006,38.43,994.28,54.39,376.63,5.98,0.73,4.19,0.04,23.230241,97.560398,0.124122,26
OKLAHOMA,OKLAHOMA,1981,57.16,320.95214,55.149074,156.735362,18.46,0.53,1.05,0.03,23.85,97.560398,0.22,14
OLIVER,'NORTH DAKOTA',2002,33.7,320.95214,41.76,41.76,2.19,0.73,1.39,0.03,23.230241,97.560398,0.124122,9
ONONDAGA,'NEW YORK',1983,60,320.95214,55.149074,156.735362,12.81,0.62,8.45,0.02,23.85,97.560398,0.28,4
ORANGE,FLORIDA,2015,39.53,320.95214,55.149074,156.735362,4.05,0.51,0.04,0.03,12.49,97.560398,0.13,7
ORLEANS,LOUISIANA,2011,42.71,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,25.86,97.560398,0.13,4
OSCEOLA,FLORIDA,2003,33.5,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,11
OTTAWA,MICHIGAN,1992,52.62,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,5
PAWNEE,KANSAS,1996,35.79,320.95214,55.149074,156.735362,12.81,0.09,0,0.03,23.230241,97.560398,0.124122,52
PREBLE,OHIO,2007,52.01,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
'PRINCE EDWARD',VIRGINIA,1990,49.69,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,1
RICHMOND,GEORGIA,2014,45.39,807.19,63.59,343.01,12.81,0.73,1.83,0.03,14.33,91.2,0.13,7
'RIO ARRIBA','NEW MEXICO',2017,47.98,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
ROCK,WISCONSIN,1985,65.45,320.95214,46.56,46.56,9.77,0.73,3.16,0.03,34.74,97.560398,0.13,5
ROCKDALE,GEORGIA,2013,30.19,993.96,59.69,387.37,3.57,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
RUTHERFORD,TENNESSEE,2012,47.09,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,37
'SAN BERNARDINO',CALIFORNIA,1992,139.34,320.95214,55.149074,53.31,24.68,0.97,0.9,0.04,40.96,97.560398,0.03,1
'SAN JOAQUIN',CALIFORNIA,2012,64.53,349.6,62.47,251.9,10.44,0.19,4.19,0.03,22.45,121,0,1
'SAN JUAN','NEW MEXICO',2014,45.11,320.95214,53.66,53.66,7.54,0.73,0.16,0.03,9.06,97.560398,0.13,4
'SAN MATEO',CALIFORNIA,2006,42.95,320.95214,55.149074,156.735362,14.27,0.6,4.19,0.02,18.58,97.560398,0.13,1
SHELBY,INDIANA,2018,36.09,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
SMYTH,VIRGINIA,1989,51.88,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
SOMERSET,PENNSYLVANIA,2013,36.09,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,27
SOMERSET,PENNSYLVANIA,2017,37.11,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
'ST. LUCIE',FLORIDA,2012,36.38,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,14
STEARNS,MINNESOTA,2010,37.2,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0,49
SUSSEX,DELAWARE,2016,43.43,101.96,55.149074,101.96,12.81,0.73,0.08,0.03,23.230241,101.96,0.124122,142
TARRANT,TEXAS,1990,55.29,93.93,67.15,84.97,11.67,1.3,0.74,0.03,24.28,93.93,0.02,21
TARRANT,TEXAS,2012,59.02,161.46,68.5,118.91,8.42,0.24,4.19,0.03,20.5,91.48,0.13,43
TAYLOR,WISCONSIN,2004,36.26,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
TEHAMA,CALIFORNIA,2005,46.77,108.79,70.45,96.01,12.81,0.73,4.19,0.03,21.86,108.79,0.13,3
TRAVIS,TEXAS,1988,50.17,91.28,68.31,83.63,15.71,0.57,2.76,0.03,24.42,91.28,0.13,3
TUCKER,'WEST VIRGINIA',2014,36.78,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
ULSTER,'NEW YORK',2009,37.16,396.7,44.85,261.41,12.81,0.73,0.7,0.03,23.230241,121.95,0.124122,27
WABASH,INDIANA,2014,37.14,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
WAKE,'NORTH CAROLINA',2014,47.34,88.19,58.93,72,8.28,0.27,0.34,0.03,14.31,88.19,0,47
WARREN,OHIO,1989,66.38,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
WASHINGTON,ARKANSAS,2006,29.49,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,24
WASHINGTON,OHIO,1996,47.22,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,30.68,97.560398,0.13,14
WAYNE,MICHIGAN,2013,52.6,324.44,50.23,225.21,13.64,0.25,1.77,0.03,22.07,102.03,0.01,17
YALOBUSHA,MISSISSIPPI,2001,45.46,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,1
YAVAPAI,ARIZONA,2014,37.71,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,41
YORK,PENNSYLVANIA,2007,56.73,320.95214,55.149074,156.735362,13.02,0.24,5.18,0.04,21.91,97.560398,0.13,26
ALBANY,WYOMING,2007,52.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,28.01,97.560398,0.13,4
'ANNE ARUNDEL',MARYLAND,2015,44.42,403.71,66.8,269.59,12.81,0.73,4.19,0.03,15.37,100.3,0.13,32
BAKER,FLORIDA,2008,37,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
BARNWELL,'SOUTH CAROLINA',1997,40.01,91.84,55.149074,91.84,1.54,0.73,0.11,0.03,18.82,91.84,0.13,9
BEAVER,PENNSYLVANIA,1988,96.12,320.95214,55.149074,156.735362,19.81,0.83,15.72,0.03,23.85,97.560398,0.15,8
